Postal Code,Date,Sentiment,Year
80219,7/2/2022,Neutral,2022
80120,7/2/2022,Negative,2022
80234,7/2/2022,Negative,2022
80219,7/2/2022,Positive,2022
80234,6/2/2022,Positive,2022
80234,6/2/2022,Negative,2022
80002,6/2/2022,Positive,2022
80014,6/2/2022,Positive,2022
80219,6/2/2022,Negative,2022
80219,6/2/2022,Positive,2022
80016,6/2/2022,Negative,2022
80016,6/2/2022,Negative,2022
80002,6/2/2022,Positive,2022
80211,6/2/2022,Positive,2022
80014,6/2/2022,Positive,2022
80221,6/2/2022,Neutral,2022
80204,6/2/2022,Negative,2022
80120,6/2/2022,Positive,2022
80120,6/2/2022,Positive,2022
80221,6/2/2022,Positive,2022
80219,6/2/2022,Negative,2022
80238,6/2/2022,Negative,2022
80120,6/2/2022,Positive,2022
80120,6/2/2022,Negative,2022
80219,6/2/2022,Negative,2022
80221,6/2/2022,Positive,2022
80211,6/2/2022,Neutral,2022
80238,6/2/2022,Positive,2022
80221,6/2/2022,Positive,2022
80219,6/2/2022,Neutral,2022
80219,6/2/2022,Negative,2022
80016,6/2/2022,Negative,2022
80016,6/2/2022,Positive,2022
80238,6/2/2022,Neutral,2022
80219,6/2/2022,Positive,2022
80211,6/2/2022,Positive,2022
80211,6/2/2022,Positive,2022
80204,6/2/2022,Positive,2022
80221,6/2/2022,Positive,2022
80016,6/2/2022,Neutral,2022
80014,6/2/2022,Negative,2022
80014,6/2/2022,Neutral,2022
80204,6/2/2022,Negative,2022
80221,6/2/2022,Neutral,2022
80221,6/2/2022,Positive,2022
80234,6/2/2022,Positive,2022
80016,6/2/2022,Positive,2022
80014,6/2/2022,Neutral,2022
80014,6/2/2022,Positive,2022
80016,6/2/2022,Negative,2022
80219,6/2/2022,Positive,2022
80204,6/2/2022,Positive,2022
80120,6/2/2022,Negative,2022
80120,6/2/2022,Positive,2022
80204,6/2/2022,Neutral,2022
80219,6/2/2022,Negative,2022
80002,6/2/2022,Positive,2022
80238,6/2/2022,Positive,2022
80238,6/2/2022,Positive,2022
80234,6/2/2022,Neutral,2022
80238,6/2/2022,Positive,2022
80014,6/2/2022,Positive,2022
80014,5/2/2022,Positive,2022
80219,5/2/2022,Positive,2022
80120,5/2/2022,Neutral,2022
80120,5/2/2022,Neutral,2022
80219,5/2/2022,Positive,2022
80238,5/2/2022,Negative,2022
80016,5/2/2022,Positive,2022
80211,5/2/2022,Positive,2022
80016,5/2/2022,Positive,2022
80002,5/2/2022,Neutral,2022
80238,5/2/2022,Negative,2022
80238,5/2/2022,Positive,2022
80016,5/2/2022,Positive,2022
80014,5/2/2022,Positive,2022
80221,5/2/2022,Positive,2022
80014,5/2/2022,Positive,2022
80016,5/2/2022,Positive,2022
80002,5/2/2022,Neutral,2022
80120,5/2/2022,Neutral,2022
80219,5/2/2022,Positive,2022
80014,5/2/2022,Positive,2022
80211,5/2/2022,Positive,2022
80219,5/2/2022,Positive,2022
80219,5/2/2022,Neutral,2022
80238,5/2/2022,Negative,2022
80120,5/2/2022,Neutral,2022
80234,5/2/2022,Negative,2022
80002,5/2/2022,Positive,2022
80204,5/2/2022,Positive,2022
80221,5/2/2022,Positive,2022
80234,5/2/2022,Positive,2022
80219,5/2/2022,Positive,2022
80120,5/2/2022,Neutral,2022
80211,5/2/2022,Positive,2022
80219,5/2/2022,Positive,2022
80234,5/2/2022,Positive,2022
80016,5/2/2022,Negative,2022
80016,5/2/2022,Negative,2022
80016,5/2/2022,Positive,2022
80204,5/2/2022,Positive,2022
80221,5/2/2022,Positive,2022
80016,5/2/2022,Positive,2022
80234,5/2/2022,Neutral,2022
80002,5/2/2022,Positive,2022
80234,5/2/2022,Neutral,2022
80002,5/2/2022,Neutral,2022
80204,5/2/2022,Negative,2022
80204,5/2/2022,Negative,2022
80221,5/2/2022,Negative,2022
80016,5/2/2022,Neutral,2022
80238,5/2/2022,Positive,2022
80120,5/2/2022,Positive,2022
80234,5/2/2022,Positive,2022
80221,5/2/2022,Positive,2022
80014,5/2/2022,Negative,2022
80219,5/2/2022,Positive,2022
80238,5/2/2022,Positive,2022
80016,5/2/2022,Positive,2022
80002,5/2/2022,Positive,2022
80211,5/2/2022,Positive,2022
80014,5/2/2022,Negative,2022
80238,5/2/2022,Neutral,2022
80016,5/2/2022,Positive,2022
80211,4/2/2022,Positive,2022
80016,4/2/2022,Negative,2022
80016,4/2/2022,Positive,2022
80211,4/2/2022,Positive,2022
80219,4/2/2022,Positive,2022
80014,4/2/2022,Positive,2022
80238,4/2/2022,Positive,2022
80016,4/2/2022,Neutral,2022
80002,4/2/2022,Positive,2022
80238,4/2/2022,Positive,2022
80014,4/2/2022,Positive,2022
80014,4/2/2022,Positive,2022
80234,4/2/2022,Positive,2022
80211,4/2/2022,Negative,2022
80234,4/2/2022,Negative,2022
80016,4/2/2022,Positive,2022
80219,4/2/2022,Positive,2022
80120,4/2/2022,Positive,2022
80120,4/2/2022,Neutral,2022
80120,4/2/2022,Negative,2022
80002,4/2/2022,Positive,2022
80234,4/2/2022,Positive,2022
80002,4/2/2022,Neutral,2022
80234,4/2/2022,Positive,2022
80238,4/2/2022,Positive,2022
80016,4/2/2022,Positive,2022
80234,4/2/2022,Positive,2022
80221,4/2/2022,Positive,2022
80238,4/2/2022,Neutral,2022
80014,4/2/2022,Neutral,2022
80219,4/2/2022,Positive,2022
80238,4/2/2022,Positive,2022
80002,4/2/2022,Positive,2022
80016,4/2/2022,Positive,2022
80238,4/2/2022,Positive,2022
80211,4/2/2022,Positive,2022
80211,4/2/2022,Negative,2022
80016,4/2/2022,Neutral,2022
80238,4/2/2022,Negative,2022
80238,4/2/2022,Negative,2022
80219,4/2/2022,Negative,2022
80221,4/2/2022,Positive,2022
80120,4/2/2022,Positive,2022
80234,4/2/2022,Positive,2022
80238,4/2/2022,Negative,2022
80002,4/2/2022,Neutral,2022
80234,4/2/2022,Positive,2022
80120,4/2/2022,Neutral,2022
80204,4/2/2022,Positive,2022
80204,4/2/2022,Negative,2022
80120,4/2/2022,Positive,2022
80219,4/2/2022,Negative,2022
80221,4/2/2022,Positive,2022
80014,4/2/2022,Positive,2022
80014,4/2/2022,Positive,2022
80014,3/2/2022,Positive,2022
80016,3/2/2022,Positive,2022
80211,3/2/2022,Positive,2022
80234,3/2/2022,Neutral,2022
80238,3/2/2022,Neutral,2022
80016,3/2/2022,Positive,2022
80014,3/2/2022,Positive,2022
80014,3/2/2022,Positive,2022
80238,3/2/2022,Positive,2022
80234,3/2/2022,Positive,2022
80014,3/2/2022,Positive,2022
80002,3/2/2022,Neutral,2022
80014,3/2/2022,Positive,2022
80002,3/2/2022,Positive,2022
80238,3/2/2022,Positive,2022
80234,3/2/2022,Positive,2022
80211,3/2/2022,Positive,2022
80238,3/2/2022,Neutral,2022
80221,3/2/2022,Negative,2022
80238,3/2/2022,Positive,2022
80221,3/2/2022,Positive,2022
80204,3/2/2022,Positive,2022
80221,3/2/2022,Positive,2022
80120,3/2/2022,Negative,2022
80238,3/2/2022,Positive,2022
80211,3/2/2022,Negative,2022
80211,3/2/2022,Positive,2022
80016,3/2/2022,Positive,2022
80002,3/2/2022,Neutral,2022
80016,3/2/2022,Negative,2022
80120,3/2/2022,Positive,2022
80002,3/2/2022,Positive,2022
80002,3/2/2022,Positive,2022
80016,3/2/2022,Negative,2022
80234,3/2/2022,Negative,2022
80120,3/2/2022,Positive,2022
80211,3/2/2022,Neutral,2022
80204,3/2/2022,Positive,2022
80221,3/2/2022,Positive,2022
80219,3/2/2022,Positive,2022
80016,3/2/2022,Negative,2022
80219,3/2/2022,Positive,2022
80234,3/2/2022,Negative,2022
80238,3/2/2022,Neutral,2022
80238,3/2/2022,Positive,2022
80238,3/2/2022,Neutral,2022
80211,3/2/2022,Positive,2022
80234,3/2/2022,Neutral,2022
80234,3/2/2022,Neutral,2022
80014,3/2/2022,Negative,2022
80238,3/2/2022,Positive,2022
80014,3/2/2022,Positive,2022
80016,3/2/2022,Negative,2022
80120,3/2/2022,Neutral,2022
80238,3/2/2022,Positive,2022
80211,3/2/2022,Positive,2022
80016,3/2/2022,Positive,2022
80221,3/2/2022,Positive,2022
80221,3/2/2022,Positive,2022
80016,3/2/2022,Positive,2022
80204,3/2/2022,Positive,2022
80120,3/2/2022,Neutral,2022
80016,3/2/2022,Positive,2022
80238,3/2/2022,Neutral,2022
80238,3/2/2022,Neutral,2022
80211,3/2/2022,Negative,2022
80219,3/2/2022,Positive,2022
80014,3/2/2022,Positive,2022
80238,3/2/2022,Neutral,2022
80234,3/2/2022,Positive,2022
80219,2/2/2022,Positive,2022
80219,2/2/2022,Positive,2022
80238,2/2/2022,Neutral,2022
80221,2/2/2022,Positive,2022
80238,2/2/2022,Positive,2022
80211,2/2/2022,Positive,2022
80238,2/2/2022,Positive,2022
80238,2/2/2022,Negative,2022
80002,2/2/2022,Neutral,2022
80219,2/2/2022,Positive,2022
80204,2/2/2022,Neutral,2022
80211,2/2/2022,Positive,2022
80016,2/2/2022,Neutral,2022
80016,2/2/2022,Neutral,2022
80221,2/2/2022,Neutral,2022
80016,2/2/2022,Negative,2022
80016,2/2/2022,Positive,2022
80016,2/2/2022,Positive,2022
80120,2/2/2022,Negative,2022
80219,2/2/2022,Neutral,2022
80238,2/2/2022,Neutral,2022
80120,2/2/2022,Positive,2022
80238,2/2/2022,Positive,2022
80219,2/2/2022,Positive,2022
80238,2/2/2022,Positive,2022
80014,2/2/2022,Positive,2022
80219,2/2/2022,Positive,2022
80238,2/2/2022,Negative,2022
80211,2/2/2022,Neutral,2022
80014,2/2/2022,Positive,2022
80221,2/2/2022,Positive,2022
80238,2/2/2022,Positive,2022
80016,2/2/2022,Positive,2022
80234,2/2/2022,Positive,2022
80204,2/2/2022,Positive,2022
80120,2/2/2022,Positive,2022
80219,2/2/2022,Positive,2022
80238,2/2/2022,Positive,2022
80211,2/2/2022,Neutral,2022
80238,2/2/2022,Positive,2022
80211,2/2/2022,Positive,2022
80238,2/2/2022,Positive,2022
80002,2/2/2022,Neutral,2022
80219,2/2/2022,Neutral,2022
80204,2/2/2022,Positive,2022
80221,2/2/2022,Positive,2022
80014,2/2/2022,Neutral,2022
80238,2/2/2022,Positive,2022
80238,2/2/2022,Positive,2022
80016,2/2/2022,Positive,2022
80204,2/2/2022,Positive,2022
80120,2/2/2022,Positive,2022
80219,2/2/2022,Positive,2022
80219,2/2/2022,Positive,2022
80204,2/2/2022,Positive,2022
80016,2/2/2022,Neutral,2022
80238,2/2/2022,Negative,2022
80120,2/2/2022,Neutral,2022
80238,2/2/2022,Positive,2022
80016,2/2/2022,Positive,2022
80234,2/2/2022,Positive,2022
80016,2/2/2022,Neutral,2022
80234,2/2/2022,Negative,2022
80120,2/2/2022,Positive,2022
80219,2/2/2022,Positive,2022
80219,1/2/2022,Negative,2022
80014,1/2/2022,Negative,2022
80016,1/2/2022,Negative,2022
80120,1/2/2022,Neutral,2022
80221,1/2/2022,Negative,2022
80234,1/2/2022,Positive,2022
80002,1/2/2022,Neutral,2022
80238,1/2/2022,Positive,2022
80204,1/2/2022,Positive,2022
80016,1/2/2022,Neutral,2022
80211,1/2/2022,Negative,2022
80219,1/2/2022,Neutral,2022
80219,1/2/2022,Neutral,2022
80120,1/2/2022,Positive,2022
80238,1/2/2022,Negative,2022
80234,1/2/2022,Positive,2022
80211,1/2/2022,Positive,2022
80014,1/2/2022,Neutral,2022
80014,1/2/2022,Negative,2022
80120,1/2/2022,Neutral,2022
80014,1/2/2022,Positive,2022
80234,1/2/2022,Positive,2022
80204,1/2/2022,Positive,2022
80211,1/2/2022,Negative,2022
80234,1/2/2022,Positive,2022
80238,1/2/2022,Negative,2022
80221,1/2/2022,Positive,2022
80219,1/2/2022,Positive,2022
80002,1/2/2022,Neutral,2022
80234,1/2/2022,Positive,2022
80120,1/2/2022,Positive,2022
80002,1/2/2022,Neutral,2022
80014,1/2/2022,Neutral,2022
80211,1/2/2022,Neutral,2022
80016,1/2/2022,Positive,2022
80016,1/2/2022,Positive,2022
80234,1/2/2022,Positive,2022
80014,1/2/2022,Positive,2022
80002,1/2/2022,Positive,2022
80002,1/2/2022,Positive,2022
80238,1/2/2022,Positive,2022
80219,1/2/2022,Negative,2022
80120,1/2/2022,Neutral,2022
80219,1/2/2022,Neutral,2022
80221,1/2/2022,Negative,2022
80002,1/2/2022,Neutral,2022
80238,1/2/2022,Positive,2022
80211,1/2/2022,Positive,2022
80238,1/2/2022,Positive,2022
80014,1/2/2022,Positive,2022
80211,1/2/2022,Positive,2022
80221,1/2/2022,Positive,2022
80014,1/2/2022,Neutral,2022
80204,1/2/2022,Positive,2022
80234,1/2/2022,Positive,2022
80238,1/2/2022,Positive,2022
80204,1/2/2022,Negative,2022
80120,1/2/2022,Neutral,2022
80219,1/2/2022,Neutral,2022
80204,1/2/2022,Positive,2022
80204,1/2/2022,Positive,2022
80002,1/2/2022,Positive,2022
80211,1/2/2022,Negative,2022
80234,1/2/2022,Negative,2022
80219,1/2/2022,Positive,2022
80204,1/2/2022,Positive,2022
80238,1/2/2022,Positive,2022
80002,31/1/2022,Negative,2022
80234,31/1/2022,Positive,2022
80238,31/1/2022,Positive,2022
80234,31/1/2022,Positive,2022
80234,31/1/2022,Negative,2022
80002,31/1/2022,Negative,2022
80238,31/1/2022,Positive,2022
80221,31/1/2022,Neutral,2022
80120,31/1/2022,Neutral,2022
80234,31/1/2022,Neutral,2022
80002,31/1/2022,Positive,2022
80014,31/1/2022,Positive,2022
80120,31/1/2022,Positive,2022
80120,31/1/2022,Neutral,2022
80204,31/1/2022,Neutral,2022
80238,31/1/2022,Neutral,2022
80016,31/1/2022,Negative,2022
80221,31/1/2022,Neutral,2022
80002,31/1/2022,Positive,2022
80120,31/1/2022,Positive,2022
80219,31/1/2022,Negative,2022
80211,31/1/2022,Positive,2022
80211,31/1/2022,Negative,2022
80014,31/1/2022,Positive,2022
80204,31/1/2022,Positive,2022
80234,31/1/2022,Positive,2022
80014,31/1/2022,Positive,2022
80234,31/1/2022,Neutral,2022
80002,31/1/2022,Negative,2022
80204,31/1/2022,Positive,2022
80219,31/1/2022,Positive,2022
80211,31/1/2022,Positive,2022
80016,31/1/2022,Positive,2022
80211,31/1/2022,Positive,2022
80234,31/1/2022,Positive,2022
80204,31/1/2022,Positive,2022
80002,31/1/2022,Negative,2022
80014,31/1/2022,Positive,2022
80219,31/1/2022,Positive,2022
80234,31/1/2022,Negative,2022
80234,31/1/2022,Negative,2022
80219,31/1/2022,Positive,2022
80219,31/1/2022,Neutral,2022
80016,31/1/2022,Neutral,2022
80219,31/1/2022,Neutral,2022
80204,31/1/2022,Positive,2022
80238,31/1/2022,Neutral,2022
80120,31/1/2022,Positive,2022
80120,31/1/2022,Positive,2022
80238,31/1/2022,Neutral,2022
80219,31/1/2022,Neutral,2022
80211,31/1/2022,Negative,2022
80211,31/1/2022,Neutral,2022
80014,31/1/2022,Positive,2022
80120,31/1/2022,Positive,2022
80002,31/1/2022,Negative,2022
80204,31/1/2022,Positive,2022
80016,31/1/2022,Neutral,2022
80221,30/1/2022,Negative,2022
80016,30/1/2022,Negative,2022
80221,30/1/2022,Positive,2022
80002,30/1/2022,Negative,2022
80221,30/1/2022,Positive,2022
80219,30/1/2022,Negative,2022
80234,30/1/2022,Positive,2022
80211,30/1/2022,Negative,2022
80016,30/1/2022,Positive,2022
80016,30/1/2022,Positive,2022
80120,30/1/2022,Neutral,2022
80238,30/1/2022,Positive,2022
80002,30/1/2022,Negative,2022
80204,30/1/2022,Neutral,2022
80120,30/1/2022,Neutral,2022
80219,30/1/2022,Negative,2022
80120,30/1/2022,Positive,2022
80002,30/1/2022,Positive,2022
80219,30/1/2022,Neutral,2022
80219,30/1/2022,Neutral,2022
80211,30/1/2022,Positive,2022
80219,30/1/2022,Positive,2022
80211,30/1/2022,Positive,2022
80120,30/1/2022,Neutral,2022
80221,30/1/2022,Negative,2022
80014,30/1/2022,Positive,2022
80014,30/1/2022,Positive,2022
80016,30/1/2022,Positive,2022
80238,30/1/2022,Positive,2022
80234,30/1/2022,Positive,2022
80238,30/1/2022,Positive,2022
80238,30/1/2022,Positive,2022
80221,30/1/2022,Neutral,2022
80014,30/1/2022,Neutral,2022
80234,30/1/2022,Neutral,2022
80016,30/1/2022,Positive,2022
80211,30/1/2022,Positive,2022
80014,30/1/2022,Positive,2022
80211,30/1/2022,Positive,2022
80002,30/1/2022,Neutral,2022
80204,30/1/2022,Negative,2022
80234,30/1/2022,Positive,2022
80238,30/1/2022,Positive,2022
80221,30/1/2022,Negative,2022
80238,30/1/2022,Positive,2022
80002,30/1/2022,Negative,2022
80014,30/1/2022,Positive,2022
80234,30/1/2022,Positive,2022
80120,30/1/2022,Neutral,2022
80002,30/1/2022,Neutral,2022
80238,30/1/2022,Positive,2022
80002,30/1/2022,Positive,2022
80234,30/1/2022,Neutral,2022
80234,30/1/2022,Positive,2022
80221,30/1/2022,Positive,2022
80002,30/1/2022,Positive,2022
80221,29/1/2022,Positive,2022
80204,29/1/2022,Neutral,2022
80016,29/1/2022,Neutral,2022
80219,29/1/2022,Positive,2022
80016,29/1/2022,Negative,2022
80234,29/1/2022,Positive,2022
80014,29/1/2022,Neutral,2022
80014,29/1/2022,Positive,2022
80234,29/1/2022,Positive,2022
80221,29/1/2022,Positive,2022
80120,29/1/2022,Positive,2022
80002,29/1/2022,Neutral,2022
80238,29/1/2022,Positive,2022
80211,29/1/2022,Positive,2022
80016,29/1/2022,Positive,2022
80211,29/1/2022,Neutral,2022
80219,29/1/2022,Neutral,2022
80204,29/1/2022,Positive,2022
80120,29/1/2022,Positive,2022
80002,29/1/2022,Positive,2022
80221,29/1/2022,Negative,2022
80211,29/1/2022,Positive,2022
80211,29/1/2022,Neutral,2022
80014,29/1/2022,Positive,2022
80002,29/1/2022,Neutral,2022
80120,29/1/2022,Neutral,2022
80204,29/1/2022,Positive,2022
80016,29/1/2022,Positive,2022
80238,29/1/2022,Neutral,2022
80016,29/1/2022,Positive,2022
80219,29/1/2022,Positive,2022
80234,29/1/2022,Positive,2022
80014,29/1/2022,Positive,2022
80014,29/1/2022,Neutral,2022
80221,29/1/2022,Neutral,2022
80219,29/1/2022,Positive,2022
80014,29/1/2022,Positive,2022
80221,29/1/2022,Positive,2022
80219,29/1/2022,Positive,2022
80234,29/1/2022,Positive,2022
80238,29/1/2022,Negative,2022
80234,29/1/2022,Neutral,2022
80002,29/1/2022,Positive,2022
80221,29/1/2022,Positive,2022
80002,29/1/2022,Positive,2022
80014,29/1/2022,Positive,2022
80219,29/1/2022,Positive,2022
80234,29/1/2022,Positive,2022
80234,29/1/2022,Positive,2022
80204,29/1/2022,Positive,2022
80204,29/1/2022,Neutral,2022
80219,29/1/2022,Neutral,2022
80014,29/1/2022,Positive,2022
80120,29/1/2022,Positive,2022
80204,29/1/2022,Neutral,2022
80002,29/1/2022,Positive,2022
80211,28/1/2022,Negative,2022
80238,28/1/2022,Negative,2022
80221,28/1/2022,Neutral,2022
80014,28/1/2022,Positive,2022
80002,28/1/2022,Neutral,2022
80219,28/1/2022,Positive,2022
80204,28/1/2022,Positive,2022
80211,28/1/2022,Positive,2022
80221,28/1/2022,Negative,2022
80234,28/1/2022,Positive,2022
80238,28/1/2022,Positive,2022
80014,28/1/2022,Positive,2022
80016,28/1/2022,Negative,2022
80219,28/1/2022,Neutral,2022
80238,28/1/2022,Positive,2022
80002,28/1/2022,Negative,2022
80211,28/1/2022,Positive,2022
80219,28/1/2022,Positive,2022
80002,28/1/2022,Negative,2022
80002,28/1/2022,Positive,2022
80014,28/1/2022,Positive,2022
80120,28/1/2022,Negative,2022
80221,28/1/2022,Neutral,2022
80002,28/1/2022,Positive,2022
80002,28/1/2022,Positive,2022
80221,28/1/2022,Positive,2022
80014,28/1/2022,Positive,2022
80016,28/1/2022,Neutral,2022
80238,28/1/2022,Neutral,2022
80221,28/1/2022,Positive,2022
80219,28/1/2022,Positive,2022
80221,28/1/2022,Negative,2022
80234,28/1/2022,Neutral,2022
80234,28/1/2022,Positive,2022
80221,28/1/2022,Positive,2022
80204,28/1/2022,Positive,2022
80211,28/1/2022,Positive,2022
80238,28/1/2022,Neutral,2022
80219,28/1/2022,Positive,2022
80016,28/1/2022,Positive,2022
80014,28/1/2022,Positive,2022
80221,28/1/2022,Positive,2022
80014,28/1/2022,Neutral,2022
80204,27/1/2022,Negative,2022
80002,27/1/2022,Positive,2022
80211,27/1/2022,Positive,2022
80211,27/1/2022,Negative,2022
80221,27/1/2022,Neutral,2022
80120,27/1/2022,Negative,2022
80016,27/1/2022,Positive,2022
80211,27/1/2022,Positive,2022
80234,27/1/2022,Positive,2022
80234,27/1/2022,Positive,2022
80238,27/1/2022,Negative,2022
80219,27/1/2022,Negative,2022
80002,27/1/2022,Negative,2022
80221,27/1/2022,Negative,2022
80016,27/1/2022,Neutral,2022
80002,27/1/2022,Positive,2022
80234,27/1/2022,Positive,2022
80234,27/1/2022,Neutral,2022
80211,27/1/2022,Positive,2022
80238,27/1/2022,Positive,2022
80014,27/1/2022,Neutral,2022
80016,27/1/2022,Neutral,2022
80221,27/1/2022,Positive,2022
80211,27/1/2022,Positive,2022
80014,27/1/2022,Positive,2022
80014,27/1/2022,Positive,2022
80002,27/1/2022,Positive,2022
80002,27/1/2022,Positive,2022
80120,27/1/2022,Neutral,2022
80211,27/1/2022,Positive,2022
80238,27/1/2022,Negative,2022
80002,27/1/2022,Positive,2022
80234,27/1/2022,Positive,2022
80238,27/1/2022,Positive,2022
80234,27/1/2022,Negative,2022
80221,27/1/2022,Negative,2022
80002,27/1/2022,Positive,2022
80219,27/1/2022,Positive,2022
80120,27/1/2022,Negative,2022
80221,27/1/2022,Neutral,2022
80238,27/1/2022,Positive,2022
80211,27/1/2022,Neutral,2022
80219,27/1/2022,Neutral,2022
80219,27/1/2022,Positive,2022
80016,27/1/2022,Negative,2022
80016,27/1/2022,Neutral,2022
80120,27/1/2022,Positive,2022
80238,27/1/2022,Positive,2022
80120,27/1/2022,Neutral,2022
80234,27/1/2022,Negative,2022
80120,27/1/2022,Neutral,2022
80221,27/1/2022,Positive,2022
80211,27/1/2022,Negative,2022
80221,27/1/2022,Negative,2022
80016,27/1/2022,Positive,2022
80219,27/1/2022,Positive,2022
80120,27/1/2022,Neutral,2022
80204,27/1/2022,Positive,2022
80204,27/1/2022,Positive,2022
80002,27/1/2022,Positive,2022
80120,27/1/2022,Positive,2022
80234,27/1/2022,Positive,2022
80204,27/1/2022,Positive,2022
80002,27/1/2022,Positive,2022
80221,27/1/2022,Positive,2022
80219,27/1/2022,Negative,2022
80014,27/1/2022,Positive,2022
80014,27/1/2022,Positive,2022
80219,27/1/2022,Positive,2022
80238,27/1/2022,Neutral,2022
80120,26/1/2022,Neutral,2022
80002,26/1/2022,Positive,2022
80014,26/1/2022,Positive,2022
80002,26/1/2022,Neutral,2022
80234,26/1/2022,Positive,2022
80221,26/1/2022,Positive,2022
80204,26/1/2022,Neutral,2022
80120,26/1/2022,Positive,2022
80002,26/1/2022,Positive,2022
80014,26/1/2022,Neutral,2022
80002,26/1/2022,Negative,2022
80221,26/1/2022,Positive,2022
80219,26/1/2022,Positive,2022
80120,26/1/2022,Neutral,2022
80219,26/1/2022,Negative,2022
80211,26/1/2022,Positive,2022
80002,26/1/2022,Positive,2022
80014,26/1/2022,Positive,2022
80016,26/1/2022,Positive,2022
80002,26/1/2022,Positive,2022
80016,26/1/2022,Positive,2022
80234,26/1/2022,Positive,2022
80234,26/1/2022,Positive,2022
80204,26/1/2022,Positive,2022
80002,26/1/2022,Positive,2022
80221,26/1/2022,Positive,2022
80234,26/1/2022,Neutral,2022
80211,26/1/2022,Positive,2022
80016,26/1/2022,Negative,2022
80016,26/1/2022,Positive,2022
80016,26/1/2022,Positive,2022
80211,26/1/2022,Neutral,2022
80221,26/1/2022,Neutral,2022
80016,26/1/2022,Neutral,2022
80204,26/1/2022,Negative,2022
80234,26/1/2022,Positive,2022
80238,26/1/2022,Positive,2022
80014,26/1/2022,Positive,2022
80221,26/1/2022,Positive,2022
80204,26/1/2022,Positive,2022
80221,26/1/2022,Positive,2022
80211,26/1/2022,Positive,2022
80120,26/1/2022,Positive,2022
80204,26/1/2022,Neutral,2022
80211,26/1/2022,Positive,2022
80238,26/1/2022,Positive,2022
80221,26/1/2022,Neutral,2022
80014,26/1/2022,Positive,2022
80002,26/1/2022,Positive,2022
80221,26/1/2022,Neutral,2022
80219,26/1/2022,Negative,2022
80234,26/1/2022,Neutral,2022
80014,26/1/2022,Positive,2022
80120,26/1/2022,Positive,2022
80016,26/1/2022,Positive,2022
80211,26/1/2022,Neutral,2022
80211,26/1/2022,Neutral,2022
80120,25/1/2022,Neutral,2022
80211,25/1/2022,Neutral,2022
80219,25/1/2022,Positive,2022
80238,25/1/2022,Neutral,2022
80204,25/1/2022,Positive,2022
80211,25/1/2022,Negative,2022
80234,25/1/2022,Positive,2022
80204,25/1/2022,Positive,2022
80002,25/1/2022,Positive,2022
80238,25/1/2022,Positive,2022
80211,25/1/2022,Negative,2022
80221,25/1/2022,Positive,2022
80221,25/1/2022,Positive,2022
80204,25/1/2022,Positive,2022
80219,25/1/2022,Positive,2022
80234,25/1/2022,Positive,2022
80204,25/1/2022,Negative,2022
80221,25/1/2022,Positive,2022
80204,25/1/2022,Neutral,2022
80204,25/1/2022,Neutral,2022
80002,25/1/2022,Positive,2022
80016,25/1/2022,Positive,2022
80238,25/1/2022,Positive,2022
80211,25/1/2022,Positive,2022
80120,25/1/2022,Positive,2022
80234,25/1/2022,Positive,2022
80238,25/1/2022,Positive,2022
80221,25/1/2022,Positive,2022
80120,25/1/2022,Positive,2022
80211,25/1/2022,Positive,2022
80221,25/1/2022,Positive,2022
80219,25/1/2022,Positive,2022
80120,25/1/2022,Neutral,2022
80204,25/1/2022,Positive,2022
80234,25/1/2022,Positive,2022
80219,25/1/2022,Positive,2022
80238,25/1/2022,Positive,2022
80204,25/1/2022,Positive,2022
80014,25/1/2022,Negative,2022
80238,25/1/2022,Positive,2022
80120,25/1/2022,Positive,2022
80238,25/1/2022,Positive,2022
80014,25/1/2022,Negative,2022
80234,25/1/2022,Positive,2022
80002,25/1/2022,Positive,2022
80219,25/1/2022,Positive,2022
80211,25/1/2022,Positive,2022
80120,25/1/2022,Positive,2022
80120,25/1/2022,Negative,2022
80016,25/1/2022,Positive,2022
80204,25/1/2022,Positive,2022
80238,25/1/2022,Positive,2022
80211,25/1/2022,Neutral,2022
80211,25/1/2022,Positive,2022
80016,25/1/2022,Positive,2022
80204,25/1/2022,Positive,2022
80016,25/1/2022,Positive,2022
80204,25/1/2022,Positive,2022
80002,24/1/2022,Positive,2022
80120,24/1/2022,Positive,2022
80014,24/1/2022,Positive,2022
80120,24/1/2022,Positive,2022
80016,24/1/2022,Positive,2022
80238,24/1/2022,Positive,2022
80221,24/1/2022,Negative,2022
80219,24/1/2022,Negative,2022
80120,24/1/2022,Positive,2022
80211,24/1/2022,Neutral,2022
80120,24/1/2022,Positive,2022
80204,24/1/2022,Positive,2022
80221,24/1/2022,Positive,2022
80016,24/1/2022,Negative,2022
80204,24/1/2022,Positive,2022
80221,24/1/2022,Positive,2022
80234,24/1/2022,Negative,2022
80238,24/1/2022,Neutral,2022
80120,24/1/2022,Positive,2022
80014,24/1/2022,Positive,2022
80204,24/1/2022,Negative,2022
80204,24/1/2022,Neutral,2022
80234,24/1/2022,Negative,2022
80234,24/1/2022,Positive,2022
80211,24/1/2022,Neutral,2022
80014,24/1/2022,Positive,2022
80204,24/1/2022,Negative,2022
80204,24/1/2022,Positive,2022
80002,24/1/2022,Positive,2022
80014,24/1/2022,Positive,2022
80016,24/1/2022,Positive,2022
80014,24/1/2022,Positive,2022
